GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AJWVE001,AJWVE002,AJWVE003,AJWVE004,AJWVE005,AJWVE006,AJWVE007,AJWVE008,AJWVE009,AJWVE010,AJWVE011,AJWVE012,AJWVE013,AJWVE014,AJWVE015,AJWVE016,AJWVE017,AJWVE018,AJWVE019,AJWVE020,AJWVE021,NAME_M,AJWVM001,AJWVM002,AJWVM003,AJWVM004,AJWVM005,AJWVM006,AJWVM007,AJWVM008,AJWVM009,AJWVM010,AJWVM011,AJWVM012,AJWVM013,AJWVM014,AJWVM015,AJWVM016,AJWVM017,AJWVM018,AJWVM019,AJWVM020,AJWVM021
"G5501170","2014-2018","WI",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55117",,,"Sheboygan County, Wisconsin",115205,108037,97489,2071,228,6429,7,55,1758,16,1742,7168,5329,58,51,17,1,1029,683,261,422,"Sheboygan County, Wisconsin",0,0,59,163,78,147,10,49,253,16,251,0,404,63,35,24,2,347,243,143,199
"G5501190","2014-2018","WI",,,"Wisconsin","55","Taylor County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55119",,,"Taylor County, Wisconsin",20356,19952,19547,94,50,32,0,0,229,0,229,404,294,7,0,0,0,91,12,0,12,"Taylor County, Wisconsin",0,0,16,41,22,19,16,16,48,16,48,0,58,9,16,16,16,59,14,16,14
"G5501210","2014-2018","WI",,,"Wisconsin","55","Trempealeau County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55121",,,"Trempealeau County, Wisconsin",29438,27098,26497,135,100,132,0,0,234,0,234,2340,695,19,5,23,0,1560,38,38,0,"Trempealeau County, Wisconsin",0,0,16,35,26,32,16,16,56,16,56,0,177,20,7,34,16,186,29,29,16
"G5501230","2014-2018","WI",,,"Wisconsin","55","Vernon County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55123",,,"Vernon County, Wisconsin",30516,30040,29385,79,58,157,10,7,344,5,339,476,295,0,6,3,0,140,32,22,10,"Vernon County, Wisconsin",0,0,10,42,39,56,13,7,82,7,82,0,66,18,11,4,18,72,18,15,9
"G5501250","2014-2018","WI",,,"Wisconsin","55","Vilas County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55125",,,"Vilas County, Wisconsin",21593,21059,18326,56,1806,124,9,26,712,1,711,534,407,25,38,0,0,31,33,0,33,"Vilas County, Wisconsin",0,0,27,37,216,27,10,27,218,3,218,0,86,41,34,16,16,24,31,16,31
"G5501270","2014-2018","WI",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55127",,,"Walworth County, Wisconsin",103013,91641,88085,953,167,1024,38,10,1364,38,1326,11372,8029,84,139,28,0,1997,1095,497,598,"Walworth County, Wisconsin",0,0,41,137,55,110,56,15,233,38,223,0,515,53,135,36,20,412,289,201,225
"G5501290","2014-2018","WI",,,"Wisconsin","55","Washburn County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55129",,,"Washburn County, Wisconsin",15689,15410,14806,60,171,86,42,5,240,0,240,279,188,8,61,0,0,18,4,2,2,"Washburn County, Wisconsin",0,0,9,19,30,19,35,9,59,14,59,0,41,10,39,14,14,16,5,3,3
"G5501310","2014-2018","WI",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55131",,,"Washington County, Wisconsin",134535,130354,125160,1643,262,1679,30,70,1510,81,1429,4181,2576,4,32,9,0,903,657,457,200,"Washington County, Wisconsin",0,0,108,168,90,190,17,108,296,87,277,0,334,6,27,16,20,308,247,228,119
"G5501330","2014-2018","WI",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55133",,,"Waukesha County, Wisconsin",398879,380410,354230,6236,689,13745,130,247,5133,182,4951,18469,14002,164,297,100,11,3035,860,353,507,"Waukesha County, Wisconsin",0,0,81,284,185,385,42,165,506,110,502,0,687,71,153,73,17,691,260,154,195
"G5501350","2014-2018","WI",,,"Wisconsin","55","Waupaca County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55135",,,"Waupaca County, Wisconsin",51444,49872,48571,216,238,173,5,43,626,10,616,1572,988,75,7,0,0,446,56,48,8,"Waupaca County, Wisconsin",0,0,61,49,94,72,2,59,137,17,136,0,160,69,8,20,20,153,38,38,9
"G5501370","2014-2018","WI",,,"Wisconsin","55","Waushara County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55137",,,"Waushara County, Wisconsin",24116,22592,21596,430,96,86,9,26,349,5,344,1524,829,5,8,0,0,632,50,30,20,"Waushara County, Wisconsin",0,0,24,63,34,17,15,24,66,5,65,0,137,10,11,16,16,137,27,20,20
"G5501390","2014-2018","WI",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55139",,,"Winnebago County, Wisconsin",169926,163137,151159,3763,961,4582,20,90,2562,67,2495,6789,5412,66,9,0,0,1062,240,104,136,"Winnebago County, Wisconsin",0,0,68,225,174,261,25,67,387,63,390,0,376,57,13,20,20,346,122,66,105
"G5501410","2014-2018","WI",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55141",,,"Wood County, Wisconsin",73274,71152,67746,444,366,1517,14,88,977,2,975,2122,1296,0,40,0,0,598,188,53,135,"Wood County, Wisconsin",0,0,87,161,88,58,18,87,192,2,192,0,315,20,51,20,20,366,111,38,104
"G5600010","2014-2018","WY",,,"Wyoming","56","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56001",,,"Albany County, Wyoming",38102,34502,31583,397,310,1130,10,36,1036,0,1036,3600,2757,66,7,36,0,511,223,145,78,"Albany County, Wyoming",0,0,55,215,74,160,11,55,267,25,267,0,236,83,8,36,25,212,149,102,80
"G5600030","2014-2018","WY",,,"Wyoming","56","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56003",,,"Big Horn County, Wyoming",11901,10836,10460,53,137,44,18,21,103,24,79,1065,789,0,18,4,0,202,52,48,4,"Big Horn County, Wyoming",0,0,24,41,51,15,18,24,45,17,44,0,127,19,13,7,19,100,42,41,7
"G5600050","2014-2018","WY",,,"Wyoming","56","Campbell County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56005",,,"Campbell County, Wyoming",47708,43634,41756,127,342,164,0,10,1235,0,1235,4074,3601,1,74,0,0,187,211,100,111,"Campbell County, Wyoming",0,0,19,69,222,137,25,19,273,25,273,0,277,2,148,25,25,147,164,112,131
"G5600070","2014-2018","WY",,,"Wyoming","56","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56007",,,"Carbon County, Wyoming",15477,12697,12011,165,226,135,9,0,151,0,151,2780,2390,0,37,15,0,212,126,26,100,"Carbon County, Wyoming",0,0,19,46,69,36,17,19,89,19,89,0,209,19,47,27,19,139,92,34,85
"G5600090","2014-2018","WY",,,"Wyoming","56","Converse County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56009",,,"Converse County, Wyoming",13997,12879,12426,1,8,24,0,0,420,0,420,1118,991,0,0,0,0,73,54,38,16,"Converse County, Wyoming",0,0,19,3,8,42,19,19,45,19,45,0,106,19,19,19,19,54,74,69,23
"G5600110","2014-2018","WY",,,"Wyoming","56","Crook County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56011",,,"Crook County, Wyoming",7410,7323,6997,12,137,25,0,0,152,0,152,87,71,0,0,0,0,16,0,0,0,"Crook County, Wyoming",0,51,17,20,115,33,17,17,92,17,92,51,53,17,17,17,17,16,17,17,17
"G5600130","2014-2018","WY",,,"Wyoming","56","Fremont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56013",,,"Fremont County, Wyoming",40076,37323,28014,235,8010,39,8,0,1017,0,1017,2753,1165,1,517,16,0,566,488,268,220,"Fremont County, Wyoming",0,0,25,52,224,32,12,25,233,25,233,0,186,2,117,18,25,195,147,113,90
"G5600150","2014-2018","WY",,,"Wyoming","56","Goshen County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56015",,,"Goshen County, Wyoming",13438,12011,11555,10,133,72,0,0,241,7,234,1427,956,0,20,1,0,314,136,133,3,"Goshen County, Wyoming",0,0,10,11,97,29,19,19,100,10,100,0,194,19,27,3,19,173,89,89,5
"G5600170","2014-2018","WY",,,"Wyoming","56","Hot Springs County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56017",,,"Hot Springs County, Wyoming",4680,4533,4388,0,113,0,0,0,32,0,32,147,116,0,0,0,0,30,1,1,0,"Hot Springs County, Wyoming",0,61,87,12,62,12,12,12,36,12,36,61,62,12,12,12,12,37,2,2,12
"G5600190","2014-2018","WY",,,"Wyoming","56","Johnson County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56019",,,"Johnson County, Wyoming",8515,8327,7800,45,381,0,0,0,101,16,85,188,51,0,0,0,0,113,24,0,24,"Johnson County, Wyoming",0,173,17,19,232,17,17,17,129,23,133,173,71,17,17,17,17,122,50,17,50
"G5600210","2014-2018","WY",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56021",,,"Laramie County, Wyoming",97692,83554,77066,2267,644,1083,110,44,2340,0,2340,14138,9825,144,63,7,92,2835,1172,539,633,"Laramie County, Wyoming",0,0,56,322,183,205,104,56,416,28,416,0,887,94,61,11,110,721,358,190,289
"G5600230","2014-2018","WY",,,"Wyoming","56","Lincoln County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56023",,,"Lincoln County, Wyoming",19011,18140,17564,18,89,56,4,0,409,46,363,871,662,0,11,0,0,113,85,19,66,"Lincoln County, Wyoming",0,0,53,16,40,15,7,19,73,55,48,0,86,19,13,19,19,66,50,20,46
"G5600250","2014-2018","WY",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56025",,,"Natrona County, Wyoming",80610,73887,70036,1008,783,513,43,33,1471,32,1439,6723,5849,91,83,17,0,481,202,69,133,"Natrona County, Wyoming",0,0,66,188,199,137,54,55,326,39,326,0,360,80,71,25,28,320,109,50,95
"G5600270","2014-2018","WY",,,"Wyoming","56","Niobrara County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56027",,,"Niobrara County, Wyoming",2448,2335,2189,13,84,33,0,0,16,3,13,113,89,0,12,0,0,12,0,0,0,"Niobrara County, Wyoming",0,61,87,17,69,47,12,12,14,6,11,61,60,12,12,12,12,13,12,12,12
"G5600290","2014-2018","WY",,,"Wyoming","56","Park County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56029",,,"Park County, Wyoming",29121,27539,26501,45,165,167,3,47,611,2,609,1582,984,2,163,0,0,375,58,54,4,"Park County, Wyoming",0,0,67,39,74,91,6,67,101,4,101,0,220,4,195,22,22,194,76,76,7
"G5600310","2014-2018","WY",,,"Wyoming","56","Platte County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56031",,,"Platte County, Wyoming",8673,7975,7693,1,7,59,0,0,215,0,215,698,530,0,0,0,0,127,41,40,1,"Platte County, Wyoming",0,0,17,2,20,92,17,17,94,17,94,0,131,17,17,17,17,132,46,47,3
"G5600330","2014-2018","WY",,,"Wyoming","56","Sheridan County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56033",,,"Sheridan County, Wyoming",30012,28760,27543,114,340,211,0,0,552,0,552,1252,991,39,28,0,0,183,11,11,0,"Sheridan County, Wyoming",0,0,25,57,130,68,25,25,171,25,171,0,168,60,44,25,25,165,18,18,25
"G5600350","2014-2018","WY",,,"Wyoming","56","Sublette County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56035",,,"Sublette County, Wyoming",9951,9220,8883,0,43,12,0,0,282,0,282,731,695,0,0,0,0,0,36,36,0,"Sublette County, Wyoming",0,0,17,17,67,16,17,17,69,17,69,0,63,17,17,17,17,17,63,63,17
"G5600370","2014-2018","WY",,,"Wyoming","56","Sweetwater County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56037",,,"Sweetwater County, Wyoming",44117,37075,35107,336,472,279,194,11,676,0,676,7042,5977,18,270,0,10,552,215,32,183,"Sweetwater County, Wyoming",0,0,19,180,150,93,187,19,197,25,197,0,392,24,314,25,17,220,135,34,131
"G5600390","2014-2018","WY",,,"Wyoming","56","Teton County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56039",,,"Teton County, Wyoming",23059,19626,18813,245,77,282,35,12,162,0,162,3433,2019,29,0,0,0,1363,22,22,0,"Teton County, Wyoming",0,0,19,211,102,196,60,19,122,22,122,0,539,47,22,22,22,545,35,35,22
"G5600410","2014-2018","WY",,,"Wyoming","56","Uinta County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56041",,,"Uinta County, Wyoming",20609,18725,18042,20,150,22,0,0,491,0,491,1884,1210,0,10,0,0,437,227,0,227,"Uinta County, Wyoming",0,0,22,22,91,23,22,22,95,22,95,0,310,22,22,22,22,293,141,22,141
"G5600430","2014-2018","WY",,,"Wyoming","56","Washakie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56043",,,"Washakie County, Wyoming",8129,6976,6666,1,29,0,0,13,267,21,246,1153,627,0,23,0,0,432,71,16,55,"Washakie County, Wyoming",0,0,44,2,47,17,17,20,59,36,47,0,164,17,29,17,17,174,68,30,48
"G5600450","2014-2018","WY",,,"Wyoming","56","Weston County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US56045",,,"Weston County, Wyoming",7100,6993,6466,36,37,310,0,0,144,0,144,107,104,0,0,0,3,0,0,0,0,"Weston County, Wyoming",0,60,17,52,56,181,17,17,113,17,113,60,58,17,17,17,6,17,17,17,17
"G7200010","2014-2018","PR",,,"Puerto Rico","72","Adjuntas Municipio","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72001",,,"Adjuntas Municipio, Puerto Rico",18181,58,52,0,6,0,0,0,0,0,0,18123,13660,145,19,3,0,4182,114,11,103,"Adjuntas Municipio, Puerto Rico",0,41,40,21,10,21,21,21,21,21,21,41,770,93,21,6,21,749,134,14,132
"G7200030","2014-2018","PR",,,"Puerto Rico","72","Aguada Municipio","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72003",,,"Aguada Municipio, Puerto Rico",38643,2530,2115,20,0,0,0,84,311,15,296,36113,28615,1050,0,0,0,1456,4992,76,4916,"Aguada Municipio, Puerto Rico",0,426,415,29,29,29,29,88,156,24,156,426,1136,427,29,29,29,445,823,73,827
"G7200050","2014-2018","PR",,,"Puerto Rico","72","Aguadilla Municipio","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72005",,,"Aguadilla Municipio, Puerto Rico",54166,1308,743,161,0,141,10,147,106,0,106,52858,40951,1838,115,246,0,8642,1066,315,751,"Aguadilla Municipio, Puerto Rico",0,378,305,107,32,132,15,87,70,32,70,378,1144,322,65,154,32,1025,416,182,363
"G7200070","2014-2018","PR",,,"Puerto Rico","72","Aguas Buenas Municipio","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72007",,,"Aguas Buenas Municipio, Puerto Rico",26275,221,221,0,0,0,0,0,0,0,0,26054,16486,2028,269,0,0,841,6430,33,6397,"Aguas Buenas Municipio, Puerto Rico",0,204,204,25,25,25,25,25,25,25,25,204,972,503,225,25,25,326,838,46,842
"G7200090","2014-2018","PR",,,"Puerto Rico","72","Aibonito Municipio","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72009",,,"Aibonito Municipio, Puerto Rico",23457,94,42,9,0,21,0,22,0,0,0,23363,17880,2784,18,0,0,2501,180,66,114,"Aibonito Municipio, Puerto Rico",0,76,46,13,25,34,25,35,25,25,25,76,784,578,27,25,25,631,126,85,87
"G7200110","2014-2018","PR",,,"Puerto Rico","72","Añasco Municipio","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72011",,,"Añasco Municipio, Puerto Rico",27368,1030,874,0,0,0,1,41,114,0,114,26338,19676,757,0,0,0,2965,2940,45,2895,"Añasco Municipio, Puerto Rico",0,301,273,25,25,25,2,38,111,25,111,301,935,367,25,25,25,639,746,36,750
"G7200130","2014-2018","PR",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72013",,,"Arecibo Municipio, Puerto Rico",87242,550,466,25,11,9,0,11,28,0,28,86692,71247,3637,244,700,0,9881,983,495,488,"Arecibo Municipio, Puerto Rico",0,199,191,29,17,14,32,18,47,32,47,199,1359,762,184,285,32,1053,396,295,241
"G7200150","2014-2018","PR",,,"Puerto Rico","72","Arroyo Municipio","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72015",,,"Arroyo Municipio, Puerto Rico",18111,38,38,0,0,0,0,0,0,0,0,18073,10908,3429,0,0,0,3513,223,44,179,"Arroyo Municipio, Puerto Rico",0,47,47,21,21,21,21,21,21,21,21,47,1003,719,21,21,21,846,155,46,150
"G7200170","2014-2018","PR",,,"Puerto Rico","72","Barceloneta Municipio","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72017",,,"Barceloneta Municipio, Puerto Rico",24299,50,37,0,0,0,0,0,13,0,13,24249,20914,841,0,142,0,2130,222,50,172,"Barceloneta Municipio, Puerto Rico",0,45,40,25,25,25,25,25,22,25,22,45,806,423,25,109,25,675,201,78,195
"G7200190","2014-2018","PR",,,"Puerto Rico","72","Barranquitas Municipio","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72019",,,"Barranquitas Municipio, Puerto Rico",28755,0,0,0,0,0,0,0,0,0,0,28755,25576,1368,17,0,0,1362,432,149,283,"Barranquitas Municipio, Puerto Rico",0,25,25,25,25,25,25,25,25,25,25,25,815,551,28,25,25,492,239,98,216
"G7200210","2014-2018","PR",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72021",,,"Bayamón Municipio, Puerto Rico",182955,1611,1139,226,0,94,12,88,52,6,46,181344,121255,14034,267,167,0,11409,34212,988,33224,"Bayamón Municipio, Puerto Rico",0,410,347,102,32,69,19,176,38,9,38,410,2428,1241,158,99,32,1251,1953,276,1913
"G7200230","2014-2018","PR",,,"Puerto Rico","72","Cabo Rojo Municipio","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72023",,,"Cabo Rojo Municipio, Puerto Rico",49005,66,66,0,0,0,0,0,0,0,0,48939,13583,986,122,11,0,33985,252,119,133,"Cabo Rojo Municipio, Puerto Rico",0,77,77,29,29,29,29,29,29,29,29,77,1468,404,107,18,29,1513,162,91,151
"G7200250","2014-2018","PR",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72025",,,"Caguas Municipio, Puerto Rico",131363,1344,1081,92,0,21,0,111,39,0,39,130019,99462,11041,239,247,0,15363,3667,1009,2658,"Caguas Municipio, Puerto Rico",0,349,323,88,32,23,32,78,44,32,44,349,2115,1176,202,151,32,1475,859,350,782
"G7200270","2014-2018","PR",,,"Puerto Rico","72","Camuy Municipio","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72027",,,"Camuy Municipio, Puerto Rico",32222,220,200,20,0,0,0,0,0,0,0,32002,26006,525,9,0,0,5203,259,132,127,"Camuy Municipio, Puerto Rico",0,128,119,31,29,29,29,29,29,29,29,128,984,210,15,29,29,942,119,82,90
"G7200290","2014-2018","PR",,,"Puerto Rico","72","Canóvanas Municipio","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72029",,,"Canóvanas Municipio, Puerto Rico",46108,126,75,0,0,37,0,14,0,0,0,45982,22729,5103,0,87,0,17785,278,48,230,"Canóvanas Municipio, Puerto Rico",0,92,80,29,29,57,29,23,29,29,29,92,1232,821,29,84,29,1137,204,74,189
"G7200310","2014-2018","PR",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72031",,,"Carolina Municipio, Puerto Rico",157453,1886,1127,239,0,289,0,128,103,0,103,155567,83578,34480,2945,161,16,20884,13503,1660,11843,"Carolina Municipio, Puerto Rico",0,486,308,157,32,283,32,148,89,32,89,486,2522,1951,813,96,25,1823,1280,369,1278
"G7200330","2014-2018","PR",,,"Puerto Rico","72","Cataño Municipio","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72033",,,"Cataño Municipio, Puerto Rico",24888,253,159,0,0,76,0,0,18,0,18,24635,16155,2557,7,37,0,4198,1681,156,1525,"Cataño Municipio, Puerto Rico",0,148,77,25,25,102,25,25,29,25,29,148,759,431,11,59,25,701,458,115,448
"G7200350","2014-2018","PR",,,"Puerto Rico","72","Cayey Municipio","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72035",,,"Cayey Municipio, Puerto Rico",44530,131,130,0,0,0,0,1,0,0,0,44399,30299,2585,68,0,0,2682,8765,147,8618,"Cayey Municipio, Puerto Rico",0,104,104,29,29,29,29,3,29,29,29,104,1271,651,96,29,29,521,1264,119,1238
"G7200370","2014-2018","PR",,,"Puerto Rico","72","Ceiba Municipio","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72037",,,"Ceiba Municipio, Puerto Rico",11853,163,121,13,0,0,0,0,29,0,29,11690,7508,1040,8,25,0,2893,216,0,216,"Ceiba Municipio, Puerto Rico",0,85,74,20,21,21,21,21,44,21,44,85,654,314,14,37,21,552,129,21,129
"G7200390","2014-2018","PR",,,"Puerto Rico","72","Ciales Municipio","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72039",,,"Ciales Municipio, Puerto Rico",16912,150,150,0,0,0,0,0,0,0,0,16762,16155,166,0,0,0,136,305,75,230,"Ciales Municipio, Puerto Rico",0,81,81,21,21,21,21,21,21,21,21,81,246,97,21,21,21,135,201,82,183
"G7200410","2014-2018","PR",,,"Puerto Rico","72","Cidra Municipio","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72041",,,"Cidra Municipio, Puerto Rico",40343,278,148,62,0,68,0,0,0,0,0,40065,33096,3577,121,0,0,2279,992,8,984,"Cidra Municipio, Puerto Rico",0,171,115,81,29,106,29,29,29,29,29,171,956,709,91,29,29,579,402,12,401
"G7200430","2014-2018","PR",,,"Puerto Rico","72","Coamo Municipio","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72043",,,"Coamo Municipio, Puerto Rico",39265,225,216,8,0,0,0,1,0,0,0,39040,25988,10003,0,0,0,2968,81,42,39,"Coamo Municipio, Puerto Rico",0,215,214,12,29,29,29,4,29,29,29,215,914,965,29,29,29,630,53,35,35
"G7200450","2014-2018","PR",,,"Puerto Rico","72","Comerío Municipio","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72045",,,"Comerío Municipio, Puerto Rico",19539,112,94,0,0,0,0,18,0,0,0,19427,15924,1819,76,23,0,1421,164,68,96,"Comerío Municipio, Puerto Rico",0,63,63,21,21,21,21,29,21,21,21,63,677,517,80,36,21,515,151,98,115
"G7200470","2014-2018","PR",,,"Puerto Rico","72","Corozal Municipio","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72047",,,"Corozal Municipio, Puerto Rico",34165,354,323,0,0,0,0,18,13,0,13,33811,26885,2218,0,0,0,3406,1302,131,1171,"Corozal Municipio, Puerto Rico",0,359,359,29,29,29,29,28,22,29,22,359,1110,854,29,29,29,745,614,141,607
"G7200490","2014-2018","PR",,,"Puerto Rico","72","Culebra Municipio","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72049",,,"Culebra Municipio, Puerto Rico",1314,103,97,0,6,0,0,0,0,0,0,1211,568,68,0,13,0,502,60,0,60,"Culebra Municipio, Puerto Rico",218,35,35,14,11,14,14,14,14,14,14,219,157,46,14,20,14,153,51,14,51
"G7200510","2014-2018","PR",,,"Puerto Rico","72","Dorado Municipio","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72051",,,"Dorado Municipio, Puerto Rico",37208,580,545,0,0,35,0,0,0,0,0,36628,28899,4566,0,11,0,1037,2115,99,2016,"Dorado Municipio, Puerto Rico",0,344,341,29,29,53,29,29,29,29,29,344,1118,897,29,17,29,462,562,77,560
"G7200530","2014-2018","PR",,,"Puerto Rico","72","Fajardo Municipio","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72053",,,"Fajardo Municipio, Puerto Rico",32001,433,271,60,0,65,0,0,37,0,37,31568,17941,3366,31,54,0,9345,831,228,603,"Fajardo Municipio, Puerto Rico",0,238,214,59,29,56,29,29,59,29,59,238,967,611,37,54,29,948,323,153,285
"G7200540","2014-2018","PR",,,"Puerto Rico","72","Florida Municipio","054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72054",,,"Florida Municipio, Puerto Rico",11910,140,140,0,0,0,0,0,0,0,0,11770,10319,206,0,0,0,1195,50,0,50,"Florida Municipio, Puerto Rico",0,97,97,21,21,21,21,21,21,21,21,97,560,181,21,21,21,521,61,21,61
"G7200550","2014-2018","PR",,,"Puerto Rico","72","Guánica Municipio","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72055",,,"Guánica Municipio, Puerto Rico",16783,165,142,0,0,0,0,23,0,0,0,16618,10342,699,30,0,0,5348,199,127,72,"Guánica Municipio, Puerto Rico",0,154,149,21,21,21,21,35,21,21,21,154,755,235,32,21,21,747,92,67,55
"G7200570","2014-2018","PR",,,"Puerto Rico","72","Guayama Municipio","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72057",,,"Guayama Municipio, Puerto Rico",41706,497,421,74,0,0,0,2,0,0,0,41209,29777,5738,0,99,150,4949,496,87,409,"Guayama Municipio, Puerto Rico",0,264,251,70,29,29,29,4,29,29,29,264,1285,893,29,90,244,1004,284,61,280
"G7200590","2014-2018","PR",,,"Puerto Rico","72","Guayanilla Municipio","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72059",,,"Guayanilla Municipio, Puerto Rico",19008,92,80,0,0,12,0,0,0,0,0,18916,14528,368,131,111,0,3534,244,22,222,"Guayanilla Municipio, Puerto Rico",0,73,71,21,21,18,21,21,21,21,21,73,616,167,126,119,21,607,126,19,122
"G7200610","2014-2018","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72061",,,"Guaynabo Municipio, Puerto Rico",88663,1371,1050,122,0,60,0,19,120,73,47,87292,67631,5663,231,25,0,8461,5281,323,4958,"Guaynabo Municipio, Puerto Rico",0,511,447,129,32,59,32,30,109,82,52,511,1466,985,162,22,32,1023,1007,149,970
